"","fold.change","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","parent","Genbank","name_wp","CDS","inference","gene_description","protein","trans_table","sig","fold_change_scaled"
"687",1.578205302,"cds170",61.87994308,0.658284892,0.345737399,1.904002556,0.056909851,0.210787459,"ID=cds170","Parent=gene171","Dbxref=Genbank:WP_014064114.1","Name=WP_014064114.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_011608630.1","product=SsrA-binding protein SmpB","protein_id=WP_014064114.1","transl_table=11","Not significant",1.578205302
"688",1.133592181,"cds1700",55.33820173,0.180901713,0.35555138,0.508792042,0.610897998,0.83909122,"ID=cds1700","Parent=gene1761","Dbxref=Genbank:WP_014065447.1","Name=WP_014065447.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697544.1","product=amidophosphoribosyltransferase","protein_id=WP_014065447.1","transl_table=11","Not significant",1.133592181
"689",0.680181104,"cds1701",40.83895976,-0.556009167,0.41970597,-1.324758775,0.185251172,0.459663884,"ID=cds1701","Parent=gene1762","Dbxref=Genbank:WP_005696203.1","Name=WP_005696203.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697526.1","product=colicin V biosynthesis protein","protein_id=WP_005696203.1","transl_table=11","Not significant",1.47019667867751
"690",0.989033871,"cds1702",95.05332644,-0.015908166,0.282350697,-0.056341868,0.955069466,0.990759011,"ID=cds1702","Parent=gene1763","Dbxref=Genbank:WP_014065448.1","Name=WP_014065448.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005696204.1","product=DUF412 domain-containing protein","protein_id=WP_014065448.1","transl_table=11","Not significant",1.01108771834974
"691",0.908242244,"cds1703",410.9827264,-0.138850954,0.176480007,-0.78678008,0.431410616,0.718305673,"ID=cds1703","Parent=gene1764","Dbxref=Genbank:WP_014065449.1","Name=WP_014065449.1","Note=AckA utilizes acetate and can acetylate CheY which increases signal strength during flagellar rotation%3B utilizes magnesium and ATP%3B also involved in conversion of acetate to aceyl-CoA%3B also known to act on propionate","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005696205.1","product=acetate kinase","protein_id=WP_014065449.1","Not significant",1.10102784428512
"692",0.799629506,"cds1704",187.8590972,-0.322596388,0.220180347,-1.465146147,0.142881049,0.393107711,"ID=cds1704","Parent=gene1765","Dbxref=Genbank:WP_014065450.1","Name=WP_014065450.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697525.1","product=phosphate acetyltransferase","protein_id=WP_014065450.1","transl_table=11","Not significant",1.25057916509649
"693",1.335300557,"cds1705",21.11338609,0.417164508,0.555339875,0.751187745,0.452539675,0.739374244,"ID=cds1705","Parent=gene1766","Dbxref=Genbank:WP_014065451.1","Name=WP_014065451.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065451.1","product=ribonuclease D","protein_id=WP_014065451.1","transl_table=11","Not significant",1.335300557
"694",0.786616257,"cds1706",71.66219819,-0.346268092,0.337344734,-1.026451748,0.304678697,0.607764302,"ID=cds1706","Parent=gene1767","Dbxref=Genbank:WP_014065452.1","Name=WP_014065452.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438551.1","product=long-chain-fatty-acid--CoA ligase FadD","protein_id=WP_014065452.1","transl_table=11","Not significant",1.27126790363297
"695",0.629760815,"cds1707",29.0346387,-0.667124102,0.49806232,-1.339439013,0.180427796,0.452874534,"ID=cds1707","Parent=gene1768","Dbxref=Genbank:WP_014065453.1","Name=WP_014065453.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065453.1","product=membrane protein","protein_id=WP_014065453.1","transl_table=11","Not significant",1.58790444908834
"696",0.99041002,"cds1708",67.98655468,-0.013902184,0.325087688,-0.042764412,0.965889333,0.990759011,"ID=cds1708","Parent=gene1769","Dbxref=Genbank:WP_014065454.1","Name=WP_014065454.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438549.1","product=tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB","protein_id=WP_014065454.1","transl_table=11","Not significant",1.00968283822492
"697",0.999408886,"cds1709",51.730915,-0.00085305,0.365680008,-0.002332777,0.998138715,0.998138715,"ID=cds1709","Parent=gene1770","Dbxref=Genbank:WP_014065455.1","Name=WP_014065455.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065455.1","product=ATP-dependent DNA helicase","protein_id=WP_014065455.1","transl_table=11","Not significant",1.00059146362243
"698",1.131964603,"cds171",45.23655596,0.178828845,0.409307942,0.436905388,0.662179964,0.86837545,"ID=cds171","Parent=gene172","Dbxref=Genbank:WP_014064115.1","Name=WP_014064115.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_017806983.1","product=type B 50S ribosomal protein L31","protein_id=WP_014064115.1","transl_table=11","Not significant",1.131964603
"699",0.946398539,"cds1710",87.5186021,-0.079480249,0.300832007,-0.264201438,0.791624703,0.929245613,"ID=cds1710","Parent=gene1779","Dbxref=Genbank:WP_014065456.1","Name=WP_014065456.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439858.1","product=undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase","protein_id=WP_014065456.1","transl_table=11","Not significant",1.05663730319854
"700",1.050078972,"cds1711",121.2972624,0.07049783,0.257115335,0.274187576,0.783940475,0.927960734,"ID=cds1711","Parent=gene1780","Dbxref=Genbank:WP_014065457.1","Name=WP_014065457.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005760614.1","product=glutamate-1-semialdehyde-2%2C1-aminomutase","protein_id=WP_014065457.1","transl_table=11","Not significant",1.050078972
"701",1.159424049,"cds1712",42.33354066,0.213408316,0.402928312,0.529643387,0.596359206,0.82806565,"ID=cds1712","Parent=gene1781","Dbxref=Genbank:WP_014065458.1","Name=WP_014065458.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005696216.1","product=bifunctional uridylyltransferase/uridylyl-removing protein GlnD","protein_id=WP_014065458.1","transl_table=11","Not significant",1.159424049
"702",0.795125458,"cds1714",146.5596107,-0.330745583,0.242719275,-1.36266715,0.172987435,0.442175589,"ID=cds1714","Parent=gene1783","Dbxref=Genbank:WP_014065459.1","Name=WP_014065459.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439863.1","product=type I methionyl aminopeptidase","protein_id=WP_014065459.1","transl_table=11","Not significant",1.25766316489894
"703",1.068568956,"cds1715",66.18503989,0.09568001,0.330419916,0.289570954,0.772144491,0.923459801,"ID=cds1715","Parent=gene1784","Dbxref=Genbank:WP_005696219.1","Name=WP_005696219.1","Note=essential respiratory protein A%3B may be involved in the transfer of iron-sulfur clusters%3B essential for growth using oxygen or alternate electron acceptors","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439864.1","product=iron-sulfur cluster insertion protein ErpA","protein_id=WP_005696219.1","Not significant",1.068568956
"704",1.295886321,"cds1716",43.75911598,0.373939167,0.406936481,0.918912862,0.358141152,0.654519039,"ID=cds1716","Parent=gene1785","Dbxref=Genbank:WP_080557646.1","Name=WP_080557646.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005696220.1","product=hypothetical protein","protein_id=WP_080557646.1","transl_table=11","Not significant",1.295886321
"705",1.175858283,"cds1717",89.21264231,0.233714193,0.28972427,0.806677995,0.419852025,0.707799364,"ID=cds1717","Parent=gene1786","Dbxref=Genbank:WP_014065461.1","Name=WP_014065461.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697588.1","product=penicillin-binding protein 1B","protein_id=WP_014065461.1","transl_table=11","Not significant",1.175858283
"706",0.967903014,"cds1718",119.4172199,-0.047065601,0.273913336,-0.171826613,0.863573843,0.969101497,"ID=cds1718","Parent=gene1787","Dbxref=Genbank:WP_014065462.1","Name=WP_014065462.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697622.1","product=iron permease","protein_id=WP_014065462.1","transl_table=11","Not significant",1.03316136589693
"707",0.797088113,"cds1719",258.9350413,-0.327188881,0.223580686,-1.463404047,0.143356852,0.393107711,"ID=cds1719","Parent=gene1788","Dbxref=Genbank:WP_005696223.1","Name=WP_005696223.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_009499926.1","product=iron transporter","protein_id=WP_005696223.1","transl_table=11","Not significant",1.25456644465102
"708",0.713018136,"cds172",22.01975222,-0.487989321,0.569442954,-0.8569591,0.391467489,0.689018902,"ID=cds172","Parent=gene173","Dbxref=Genbank:WP_005695435.1","Name=WP_005695435.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005695435.1","product=50S ribosomal protein L36","protein_id=WP_005695435.1","transl_table=11","Not significant",1.40248887021297
"709",1.755716889,"cds1720",33.99135589,0.812060227,0.462750595,1.754855071,0.079284101,0.268265051,"ID=cds1720","Parent=gene1789","Dbxref=Genbank:WP_014065463.1","Name=WP_014065463.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697605.1","product=DUF2318 domain-containing protein","protein_id=WP_014065463.1","transl_table=11","Not significant",1.755716889
"710",1.383013357,"cds1721",8.561756341,0.46781509,0.861639406,0.542936044,0.587173838,0.827356673,"ID=cds1721","Parent=gene1790","Dbxref=Genbank:WP_014065464.1","Name=WP_014065464.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005547153.1","product=ABC transporter permease","protein_id=WP_014065464.1","transl_table=11","Not significant",1.383013357
"711",1.861467757,"cds1722",26.11879624,0.896440627,0.515256182,1.739795964,0.081894851,0.274662732,"ID=cds1722","Parent=gene1791","Dbxref=Genbank:WP_014065465.1","Name=WP_014065465.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_006718560.1","product=ABC transporter permease","protein_id=WP_014065465.1","transl_table=11","Not significant",1.861467757
"712",1.447031946,"cds1723",10.65368721,0.533096773,0.805809977,0.661566359,0.508249173,0.776076942,"ID=cds1723","Parent=gene1792","Dbxref=Genbank:WP_014065466.1","Name=WP_014065466.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005721766.1","product=ABC transporter ATP-binding protein","protein_id=WP_014065466.1","transl_table=11","Not significant",1.447031946
"713",1.704095969,"cds1724",12.63745263,0.769006585,0.727121127,1.057604512,0.290235784,0.597651581,"ID=cds1724","Parent=gene1793","Dbxref=Genbank:WP_014065467.1","Name=WP_014065467.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005696229.1","product=TlpA family protein disulfide reductase","protein_id=WP_014065467.1","transl_table=11","Not significant",1.704095969
"714",0.780733442,"cds1725",6.012175337,-0.357098028,1.015239309,-0.351737787,0.725034919,NA,"ID=cds1725","Parent=gene1794","Dbxref=Genbank:WP_014065468.1","Name=WP_014065468.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065468.1","product=cytochrome c biogenesis protein CcsB","protein_id=WP_014065468.1","transl_table=11",NA,1.28084688858505
"715",1.023941926,"cds1726",1124.553324,0.034133893,0.151134586,0.225850972,0.821317331,0.95021247,"ID=cds1726","Parent=gene1795","Dbxref=Genbank:WP_014065469.1","Name=WP_014065469.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697647.1","product=hypothetical protein","protein_id=WP_014065469.1","transl_table=11","Not significant",1.023941926
"716",10.08965283,"cds1727",23.09395094,3.334804629,0.698601189,4.773545596,1.81e-06,4e-05,"ID=cds1727","Parent=gene1796","Dbxref=Genbank:WP_041918326.1","Name=WP_041918326.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697611.1","product=glutathione synthetase","protein_id=WP_041918326.1","transl_table=11","Significant",10.08965283
"717",0.704673341,"cds1728",69.16679894,-0.50497346,0.340197687,-1.484353008,0.137715295,0.384896593,"ID=cds1728","Parent=gene1797","Dbxref=Genbank:WP_014065471.1","Name=WP_014065471.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697639.1","product=pseudoazurin","protein_id=WP_014065471.1","transl_table=11","Not significant",1.41909724948712
"718",1.451668369,"cds1729",43.65970325,0.53771191,0.404083292,1.330695728,0.183289149,0.457024905,"ID=cds1729","Parent=gene1798","Dbxref=Genbank:WP_005696236.1","Name=WP_005696236.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697603.1","product=ABC transporter ATP-binding protein","protein_id=WP_005696236.1","transl_table=11","Not significant",1.451668369
"719",1.785403358,"cds173",126.4677575,0.836250044,0.261059992,3.203286866,0.001358686,0.010855258,"ID=cds173","Parent=gene174","Dbxref=Genbank:WP_005697855.1","Name=WP_005697855.1","Note=ObgE%3B essential GTPase%3B exhibits high exchange rate for GTP/GDP%3B associates with 50S ribosomal subunit%3B involved in regulation of chromosomal replication","gbkey=CDS","gene=obgE","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439038.1","product=GTPase ObgE","Significant",1.785403358
"720",6.445112181,"cds1730",5.874239742,2.68820547,1.234986303,2.176708732,0.029502306,NA,"ID=cds1730","Parent=gene1799","Dbxref=Genbank:WP_014065472.1","Name=WP_014065472.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697612.1","product=iron ABC transporter permease","protein_id=WP_014065472.1","transl_table=11",NA,6.445112181
"721",1.668452141,"cds1731",28.34833192,0.738510304,0.51039566,1.44693688,0.147914603,0.40091951,"ID=cds1731","Parent=gene1800","Dbxref=Genbank:WP_014065473.1","Name=WP_014065473.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_004284127.1","product=iron ABC transporter substrate-binding protein","protein_id=WP_014065473.1","transl_table=11","Not significant",1.668452141
"722",0.974503107,"cds1732",14.49855108,-0.03726131,0.66833277,-0.055752631,0.955538871,0.990759011,"ID=cds1732","Parent=gene1801","Dbxref=Genbank:WP_014065474.1","Name=WP_014065474.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697623.1","product=methylamine utilization protein MauG","protein_id=WP_014065474.1","transl_table=11","Not significant",1.02616399354384
"723",1.279199169,"cds1733",31.02639818,0.355240906,0.478973522,0.741671282,0.458286524,0.746366313,"ID=cds1733","Parent=gene1802","Dbxref=Genbank:WP_014065475.1","Name=WP_014065475.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697641.1","product=lytic murein transglycosylase","protein_id=WP_014065475.1","transl_table=11","Not significant",1.279199169
"724",2.153057307,"cds1734",22.07573027,1.10638672,0.555608324,1.991306955,0.046447151,0.181739367,"ID=cds1734","Parent=gene1803","Dbxref=Genbank:WP_080557656.1","Name=WP_080557656.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439837.2","product=amylovoran biosynthesis protein AmsE","protein_id=WP_080557656.1","transl_table=11","Not significant",2.153057307
"725",1.204030997,"cds1735",27.09381302,0.267872534,0.502210003,0.533387492,0.593765374,0.827600407,"ID=cds1735","Parent=gene1804","Dbxref=Genbank:WP_014065477.1","Name=WP_014065477.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005578999.1","product=glycosyltransferase family 2 protein","protein_id=WP_014065477.1","transl_table=11","Not significant",1.204030997
"726",2.043931359,"cds1736",23.42958204,1.031346747,0.554621252,1.859551438,0.062949015,0.224040059,"ID=cds1736","Parent=gene1805","Dbxref=Genbank:WP_014065478.1","Name=WP_014065478.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697633.1","product=hypothetical protein","protein_id=WP_014065478.1","transl_table=11","Not significant",2.043931359
"727",2.296211277,"cds1737",91.91823031,1.199255392,0.304345967,3.940434638,8.13e-05,0.001000934,"ID=cds1737","Parent=gene1806","Dbxref=Genbank:WP_014065479.1","Name=WP_014065479.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697637.1","product=Lsg locus protein 4","protein_id=WP_014065479.1","transl_table=11","Significant",2.296211277
"728",0.955778227,"cds1738",135.8109412,-0.065252192,0.247780198,-0.263347083,0.792283073,0.929303589,"ID=cds1738","Parent=gene1807","Dbxref=Genbank:WP_014065480.1","Name=WP_014065480.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005696247.1","product=HTH-type transcriptional repressor PurR","protein_id=WP_014065480.1","transl_table=11","Not significant",1.04626781794225
"729",1.184841441,"cds1739",70.55184988,0.244694006,0.323551131,0.756276157,0.44948364,0.737717407,"ID=cds1739","Parent=gene1808","Dbxref=Genbank:WP_014065481.1","Name=WP_014065481.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439778.1","product=phosphoenolpyruvate carboxylase","protein_id=WP_014065481.1","transl_table=11","Not significant",1.184841441
"730",2.396536992,"cds174",14.27042429,1.260951209,0.74011564,1.703721879,0.088433059,0.2865156,"ID=cds174","Parent=gene175","Dbxref=Genbank:WP_014064116.1","Name=WP_014064116.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005559146.1","product=EamA/RhaT family transporter","protein_id=WP_014064116.1","transl_table=11","Not significant",2.396536992
"731",1.704069029,"cds1742",30.00561639,0.768983778,0.476234679,1.614716047,0.106372201,0.325951764,"ID=cds1742","Parent=gene1811","Dbxref=Genbank:WP_005697650.1","Name=WP_005697650.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439602.1","product=hypothetical protein","protein_id=WP_005697650.1","transl_table=11","Not significant",1.704069029
"732",1.142381836,"cds1743",84.2663361,0.192044945,0.301367306,0.637245453,0.523964975,0.786205066,"ID=cds1743","Parent=gene1812","Dbxref=Genbank:WP_014065484.1","Name=WP_014065484.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_006718823.1","product=hydrogenase expression/formation protein HypE","protein_id=WP_014065484.1","transl_table=11","Not significant",1.142381836
"733",1.200262426,"cds1744",40.53847514,0.263349872,0.418128368,0.629830198,0.528805686,0.792221328,"ID=cds1744","Parent=gene1813","Dbxref=Genbank:WP_014065485.1","Name=WP_014065485.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_009500624.1","product=hydrogenase formation protein HypD","protein_id=WP_014065485.1","transl_table=11","Not significant",1.200262426
"734",0.921891334,"cds1745",69.11752471,-0.117331389,0.334262797,-0.351015399,0.725576796,0.900998668,"ID=cds1745","Parent=gene1814","Dbxref=Genbank:WP_041918275.1","Name=WP_041918275.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005696252.1","product=hydrogenase accessory protein HypB","protein_id=WP_041918275.1","transl_table=11","Not significant",1.08472654326958
"735",5.138883956,"cds1746",8.095206984,2.361455074,1.02390426,2.306324102,0.021092529,NA,"ID=cds1746","Parent=gene1815","Dbxref=Genbank:WP_014065487.1","Name=WP_014065487.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697604.1","product=hydrogenase maturation nickel metallochaperone HypA","protein_id=WP_014065487.1","transl_table=11",NA,5.138883956
"736",1.34463747,"cds1747",15.26862105,0.427217258,0.648048828,0.659236217,0.509744093,0.776076942,"ID=cds1747","Parent=gene1816","Dbxref=Genbank:WP_014065488.1","Name=WP_014065488.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065488.1","product=MerR family DNA-binding transcriptional regulator","protein_id=WP_014065488.1","transl_table=11","Not significant",1.34463747
"737",0.85852661,"cds1748",110.5271533,-0.220065243,0.266454195,-0.825902715,0.40885928,0.69939701,"ID=cds1748","Parent=gene1817","Dbxref=Genbank:WP_014065489.1","Name=WP_014065489.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697667.1","product=DUF4198 domain-containing protein","protein_id=WP_014065489.1","transl_table=11","Not significant",1.164786260964
"738",1.117526913,"cds1749",57.14780523,0.160309576,0.366888387,0.436943717,0.662152166,0.86837545,"ID=cds1749","Parent=gene1818","Dbxref=Genbank:WP_014065490.1","Name=WP_014065490.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697614.1","product=hypothetical protein","protein_id=WP_014065490.1","transl_table=11","Not significant",1.117526913
"739",0.865039542,"cds175",587.6735575,-0.209162014,0.177020959,-1.181566376,0.237377802,0.537445884,"ID=cds175","Parent=gene176","Dbxref=Genbank:WP_005539872.1","Name=WP_005539872.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005765414.1","product=50S ribosomal protein L27","protein_id=WP_005539872.1","transl_table=11","Not significant",1.15601651883793
"740",2.025156344,"cds1750",6.435260274,1.01803329,1.032005075,0.986461514,0.323906692,NA,"ID=cds1750","Parent=gene1819","Dbxref=Genbank:WP_014065491.1","Name=WP_014065491.1","Note=catalyzes the ATP-dependent transport of cobalt","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065491.1","product=cobalt transporter CbiM","protein_id=WP_014065491.1",NA,2.025156344
"741",1.265515478,"cds1751",15.65388361,0.339725153,0.683719438,0.496878009,0.61927508,0.8450004,"ID=cds1751","Parent=gene1820","Dbxref=Genbank:WP_014065492.1","Name=WP_014065492.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697659.1","product=energy-coupling factor transporter transmembrane protein EcfT","protein_id=WP_014065492.1","transl_table=11","Not significant",1.265515478
"742",0.942572572,"cds1752",10.01103588,-0.085324394,0.796488078,-0.107125764,0.914689208,0.978832911,"ID=cds1752","Parent=gene1821","Dbxref=Genbank:WP_014065493.1","Name=WP_014065493.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065493.1","product=cobalt ABC transporter ATP-binding protein","protein_id=WP_014065493.1","transl_table=11","Not significant",1.06092626679996
"743",0.710950102,"cds1753",3945.668797,-0.492179787,0.140514276,-3.502703071,0.000460563,0.004534313,"ID=cds1753","Parent=gene1822","Dbxref=Genbank:WP_080557657.1","Name=WP_080557657.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_013317224.1","product=formate dehydrogenase subunit alpha","protein_id=WP_080557657.1","transl_except=(pos:complement(1821760..1821762)%2Caa:Sec)","Significant",1.40656847391521
"744",0.739387374,"cds1754",92.65140687,-0.435597687,0.309930637,-1.405468307,0.159882067,0.419952623,"ID=cds1754","Parent=gene1823","Dbxref=Genbank:WP_014065496.1","Name=WP_014065496.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065496.1","product=hydrogenase maturation peptidase HycI","protein_id=WP_014065496.1","transl_table=11","Not significant",1.35247102556014
"745",0.69159,"cds1755",90.13752103,-0.532011087,0.294067816,-1.809144213,0.070428602,0.243153951,"ID=cds1755","Parent=gene1824","Dbxref=Genbank:WP_005696265.1","Name=WP_005696265.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005567265.1","product=formate hydrogenlyase maturation protein HycH","protein_id=WP_005696265.1","transl_table=11","Not significant",1.4459434057751
"746",0.662560617,"cds1756",271.5441509,-0.593875643,0.198228879,-2.995908804,0.002736283,0.019603602,"ID=cds1756","Parent=gene1825","Dbxref=Genbank:WP_014065498.1","Name=WP_014065498.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005547344.1","product=NADH-quinone oxidoreductase subunit NuoB","protein_id=WP_014065498.1","transl_table=11","Significant",1.50929586567926
"747",0.640980554,"cds1757",175.7703911,-0.641647505,0.224360496,-2.859895192,0.00423781,0.027995232,"ID=cds1757","Parent=gene1826","Dbxref=Genbank:WP_014065499.1","Name=WP_014065499.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005542187.1","product=4Fe-4S dicluster domain-containing protein","protein_id=WP_014065499.1","transl_table=11","Significant",1.56010973150365
"748",0.621072927,"cds1758",603.9523524,-0.687165414,0.16320011,-4.210569564,2.55e-05,0.000373764,"ID=cds1758","Parent=gene1827","Dbxref=Genbank:WP_014065500.1","Name=WP_014065500.1","Note=formate hydrogenlyase subunit 5%3B HycBCDEFG is part of the formate hydrogenlyase system which is involved in the cleaving of formate to dihydrogen and carbon dioxide","gbkey=CDS","gene=hycE","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697674.1","product=hydrogenase large subunit","Significant",1.61011687440692
"749",0.456120291,"cds1759",20.31779106,-1.132513745,0.575466125,-1.967993763,0.049068755,0.188234353,"ID=cds1759","Parent=gene1828","Dbxref=Genbank:WP_014065501.1","Name=WP_014065501.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005542190.1","product=hydrogenase 4 subunit F","protein_id=WP_014065501.1","transl_table=11","Not significant",2.19240410859073
"750",1.030682285,"cds176",484.0376948,0.04359968,0.180221372,0.241922918,0.808839891,0.937910087,"ID=cds176","Parent=gene177","Dbxref=Genbank:WP_005695431.1","Name=WP_005695431.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005618624.1","product=50S ribosomal protein L21","protein_id=WP_005695431.1","transl_table=11","Not significant",1.030682285
"751",0.668370374,"cds1760",248.3615422,-0.581280309,0.206490937,-2.815040299,0.004877112,0.031010302,"ID=cds1760","Parent=gene1829","Dbxref=Genbank:WP_005697594.1","Name=WP_005697594.1","Note=interacts with formate dehydrogenase to produce an active formate hydrogenlyase complex which cleaves formate to dihydrogen and carbon dioxide","gbkey=CDS","gene=hyfE","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005547333.1","product=hydrogenase-4 subunit E","Significant",1.49617642986671
"752",0.550696053,"cds1761",566.3788148,-0.860671826,0.162667489,-5.290988581,1.22e-07,3.79e-06,"ID=cds1761","Parent=gene1830","Dbxref=Genbank:WP_014065502.1","Name=WP_014065502.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_009499957.1","product=oxidoreductase","protein_id=WP_014065502.1","transl_table=11","Significant",1.81588372488299
"753",0.57614147,"cds1762",383.378304,-0.795504989,0.195353476,-4.072131228,4.66e-05,0.000618162,"ID=cds1762","Parent=gene1831","Dbxref=Genbank:WP_014065503.1","Name=WP_014065503.1","Note=formate hydrogenlyase subunit 4%3B HycBCDEFG is part of the formate hydrogenlyase system which is involved in the cleaving of formate to dihydrogen and carbon dioxide","gbkey=CDS","gene=hycD","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065503.1","product=hydrogenase 3 membrane subunit","Significant",1.73568481366217
"754",0.600881211,"cds1763",722.5227902,-0.734848283,0.156905765,-4.683373385,2.82e-06,5.9e-05,"ID=cds1763","Parent=gene1832","Dbxref=Genbank:WP_014065504.1","Name=WP_014065504.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005556286.1","product=hydrogenase 4 subunit B","protein_id=WP_014065504.1","transl_table=11","Significant",1.66422244812045
"755",0.763244842,"cds1764",586.5908819,-0.38978216,0.164315533,-2.372156506,0.017684598,0.086495823,"ID=cds1764","Parent=gene1833","Dbxref=Genbank:WP_014065505.1","Name=WP_014065505.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065505.1","product=electron transporter","protein_id=WP_014065505.1","transl_table=11","Not significant",1.31019555583187
