"","fold.change","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","parent","Genbank","name_wp","CDS","inference","gene_description","protein","trans_table","sig","fold_change_scaled"
"137",0.673337565,"cds222",264.1191214,-0.57059814,0.198848865,-2.869506649,0.004111127,0.027636915,"ID=cds222","Parent=gene223","Dbxref=Genbank:WP_005695373.1","Name=WP_005695373.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_007525286.1","product=NADH:ubiquinone reductase (Na(+)-transporting) subunit C","protein_id=WP_005695373.1","transl_table=11","Significant",1.48513918126638
"138",2.002047244,"cds225",95.10654432,1.001476019,0.293659863,3.410326523,0.000648851,0.005929026,"ID=cds225","Parent=gene226","Dbxref=Genbank:WP_014064159.1","Name=WP_014064159.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064159.1","product=BolA family transcriptional regulator","protein_id=WP_014064159.1","transl_table=11","Significant",2.002047244
"139",0.599402944,"cds235",458.7898402,-0.738401925,0.169501428,-4.356316845,1.32e-05,0.000214727,"ID=cds235","Parent=gene236","Dbxref=Genbank:WP_014064169.1","Name=WP_014064169.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005699606.1","product=preprotein translocase subunit SecA","protein_id=WP_014064169.1","transl_table=11","Significant",1.66832680755068
"140",0.332630231,"cds251",55.19268715,-1.588008801,0.386131748,-4.112608741,3.91e-05,0.000528311,"ID=cds251","Parent=gene252","Dbxref=Genbank:WP_005698020.1","Name=WP_005698020.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698020.1","product=carboxymuconolactone decarboxylase family protein","protein_id=WP_005698020.1","transl_table=11","Significant",3.00634129674161
"141",0.531715245,"cds26",79.19778605,-0.911274265,0.309119521,-2.947967383,0.003198708,0.022494141,"ID=cds26","Parent=gene26","Dbxref=Genbank:WP_014063991.1","Name=WP_014063991.1","Note=with CcmABDE is involved in the transport of protoheme IX%3B CcmC is required for heme transfer to CcmE","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439248.1","product=heme ABC transporter permease","protein_id=WP_014063991.1","Significant",1.88070590302522
"142",0.475559534,"cds267",103.1382369,-1.072302136,0.281374728,-3.810939746,0.00013844,0.001637664,"ID=cds267","Parent=gene269","Dbxref=Genbank:WP_014064195.1","Name=WP_014064195.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064195.1","product=nucleoside-diphosphate kinase","protein_id=WP_014064195.1","transl_table=11","Significant",2.10278614664468
"143",0.643778476,"cds29",196.6933381,-0.635363752,0.238414587,-2.664953347,0.0076999,0.044173113,"ID=cds29","Parent=gene29","Dbxref=Genbank:WP_014063994.1","Name=WP_014063994.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698366.1","product=superoxide dismutase [Mn]","protein_id=WP_014063994.1","transl_table=11","Significant",1.55332934740738
"144",2.185274386,"cds293",71.25396525,1.127814438,0.328158144,3.43680161,0.000588627,0.0055107,"ID=cds293","Parent=gene295","Dbxref=Genbank:WP_005695266.1","Name=WP_005695266.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438499.1","product=diacylglycerol kinase","protein_id=WP_005695266.1","transl_table=11","Significant",2.185274386
"145",0.558389515,"cds303",4608.649559,-0.840656242,0.131594294,-6.388242331,1.68e-10,9.69e-09,"ID=cds303","Parent=gene305","Dbxref=Genbank:WP_080557630.1","Name=WP_080557630.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005639776.1","product=formate C-acetyltransferase","protein_id=WP_080557630.1","transl_table=11","Significant",1.79086457237651
"146",0.544478517,"cds304",2768.803326,-0.877052968,0.150386076,-5.832009132,5.48e-09,2.39e-07,"ID=cds304","Parent=gene306","Dbxref=Genbank:WP_014064230.1","Name=WP_014064230.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438349.1","product=formate transporter FocA","protein_id=WP_014064230.1","transl_table=11","Significant",1.83661975409032
"147",0.695883123,"cds318",958.5883473,-0.523083076,0.147455618,-3.54739334,0.000389063,0.004038847,"ID=cds318","Parent=gene320","Dbxref=Genbank:WP_014064244.1","Name=WP_014064244.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_011199438.1","product=phosphopyruvate hydratase","protein_id=WP_014064244.1","transl_table=11","Significant",1.4370229237475
"148",0.606401108,"cds325",1239.444376,-0.721655705,0.144335008,-4.999866042,5.74e-07,1.38e-05,"ID=cds325","Parent=gene327","Dbxref=Genbank:WP_005695230.1","Name=WP_005695230.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_018356869.1","product=50S ribosomal protein L1","protein_id=WP_005695230.1","transl_table=11","Significant",1.64907350400158
"149",0.723770403,"cds326",554.6015019,-0.466395981,0.173206025,-2.692723767,0.007087096,0.040965563,"ID=cds326","Parent=gene328","Dbxref=Genbank:WP_014064251.1","Name=WP_014064251.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_006121495.1","product=50S ribosomal protein L11","protein_id=WP_014064251.1","transl_table=11","Significant",1.38165362365612
"150",0.276175363,"cds348",165.0316148,-1.856343468,0.244057418,-7.606175157,2.82e-14,3.31e-12,"ID=cds348","Parent=gene350","Dbxref=Genbank:WP_014064271.1","Name=WP_014064271.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_003686323.1","product=rhodanese-like domain-containing protein","protein_id=WP_014064271.1","transl_table=11","Significant",3.62088779077662
"151",0.573968917,"cds358",169.2869426,-0.800955485,0.258683178,-3.09627974,0.001959654,0.014952159,"ID=cds358","Parent=gene360","Dbxref=Genbank:WP_014064279.1","Name=WP_014064279.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005613241.1","product=PTS mannose transporter subunit IID","protein_id=WP_014064279.1","transl_table=11","Significant",1.74225462456532
"152",0.571006283,"cds363",151.291528,-0.808421476,0.247002921,-3.272922742,0.001064416,0.008827708,"ID=cds363","Parent=gene365","Dbxref=Genbank:WP_014064283.1","Name=WP_014064283.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439606.1","product=peptide-methionine (R)-S-oxide reductase","protein_id=WP_014064283.1","transl_table=11","Significant",1.75129421474334
"153",1.733572889,"cds369",979.3671385,0.793748497,0.184651465,4.298630926,1.72e-05,0.000270364,"ID=cds369","Parent=gene371","Note=internal stop%3B incomplete%3B partial in the middle of a contig%3B missing stop","end_range=375720,.","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005695166.1","partial=true","product=poly-beta-1%2C6 N-acetyl-D-glucosamine export porin PgaA","pseudo=true","Significant",1.733572889
"154",0.483515462,"cds370",2009.817584,-1.048366068,0.136376352,-7.687300983,1.5e-14,1.91e-12,"ID=cds370","Parent=gene372","Dbxref=Genbank:WP_014064290.1","Name=WP_014064290.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064290.1","product=phosphoenolpyruvate carboxykinase (ATP)","protein_id=WP_014064290.1","transl_table=11","Significant",2.06818618760117
"155",0.516647027,"cds377",197.9611049,-0.952749125,0.228111491,-4.176681857,2.96e-05,0.000425829,"ID=cds377","Parent=gene379","Dbxref=Genbank:WP_014064297.1","Name=WP_014064297.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698910.1","product=Hsp33 family molecular chaperone HslO","protein_id=WP_014064297.1","transl_table=11","Significant",1.93555744587687
"156",0.285019416,"cds393",124.2279881,-1.810867894,0.274412489,-6.599072451,4.14e-11,2.63e-09,"ID=cds393","Parent=gene395","Dbxref=Genbank:WP_014064313.1","Name=WP_014064313.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064313.1","product=solute:sodium symporter family transporter","protein_id=WP_014064313.1","transl_table=11","Significant",3.50853290640382
"157",0.683813804,"cds450",1979.026483,-0.548324549,0.15365398,-3.568567166,0.000358939,0.003839776,"ID=cds450","Parent=gene461","Dbxref=Genbank:WP_014064361.1","Name=WP_014064361.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_020455498.1","product=elongation factor G","protein_id=WP_014064361.1","transl_table=11","Significant",1.46238638961433
"158",2.706035159,"cds462",26.43122412,1.436180584,0.544904109,2.635657468,0.008397445,0.047285983,"ID=cds462","Parent=gene476","Dbxref=Genbank:WP_014064371.1","Name=WP_014064371.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064371.1","product=3-deoxy-D-manno-octulosonic acid transferase","protein_id=WP_014064371.1","transl_table=11","Significant",2.706035159
"159",0.611585555,"cds473",344.6484696,-0.709373763,0.183873502,-3.85794449,0.000114345,0.001373936,"ID=cds473","Parent=gene487","Dbxref=Genbank:WP_005699209.1","Name=WP_005699209.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438842.1","product=ketol-acid reductoisomerase","protein_id=WP_005699209.1","transl_table=11","Significant",1.63509421016329
"160",0.499098156,"cds493",49.54212446,-1.002604522,0.380036319,-2.638180803,0.008335213,0.047109388,"ID=cds493","Parent=gene507","Dbxref=Genbank:WP_014064397.1","Name=WP_014064397.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064397.1","product=amino acid ABC transporter permease","protein_id=WP_014064397.1","transl_table=11","Significant",2.00361389433785
"161",0.550714904,"cds495",75.69431815,-0.860622443,0.314861737,-2.733334482,0.006269663,0.037373067,"ID=cds495","Parent=gene509","Dbxref=Genbank:WP_014064399.1","Name=WP_014064399.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005638718.1","product=amino acid ABC transporter ATP-binding protein","protein_id=WP_014064399.1","transl_table=11","Significant",1.815821567088
"162",0.59101841,"cds496",112.1535312,-0.758725025,0.26983597,-2.811800907,0.004926499,0.031121205,"ID=cds496","Parent=gene510","Dbxref=Genbank:WP_014064400.1","Name=WP_014064400.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064400.1","product=amino acid ABC transporter substrate-binding protein","protein_id=WP_014064400.1","transl_table=11","Significant",1.69199467069055
"163",2.82131942,"cds504",26.04206205,1.496370012,0.540666113,2.767641575,0.005646352,0.0344895,"ID=cds504","Parent=gene518","Dbxref=Genbank:WP_014064408.1","Name=WP_014064408.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005694869.1","product=YbaK/prolyl-tRNA synthetase associated domain-containing protein","protein_id=WP_014064408.1","transl_table=11","Significant",2.82131942
"164",3.267162819,"cds508",18.70412917,1.708038353,0.626718775,2.725366498,0.006423015,0.037990389,"ID=cds508","Parent=gene522","Dbxref=Genbank:WP_014064412.1","Name=WP_014064412.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_009499553.1","product=sulfurtransferase TusD","protein_id=WP_014064412.1","transl_table=11","Significant",3.267162819
"165",0.517773029,"cds515",199.9375883,-0.949608278,0.222688402,-4.264291588,2.01e-05,0.00030299,"ID=cds515","Parent=gene529","Dbxref=Genbank:WP_014064419.1","Name=WP_014064419.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005565661.1","product=potassium transporter Trk","protein_id=WP_014064419.1","transl_table=11","Significant",1.93134818538414
"166",7.725603992,"cds524",63.40794387,2.949647728,0.405662114,7.271193495,3.56e-13,3.2e-11,"ID=cds524","Parent=gene538","Dbxref=Genbank:WP_050797951.1","Name=WP_050797951.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005694896.1","product=MFS transporter","protein_id=WP_050797951.1","transl_table=11","Significant",7.725603992
"167",4.547482663,"cds525",89.63157371,2.185068138,0.323008488,6.764739075,1.34e-11,9.26e-10,"ID=cds525","Parent=gene539","Dbxref=Genbank:WP_041918207.1","Name=WP_041918207.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005694897.1","product=molybdopterin-guanine dinucleotide biosynthesis protein B","protein_id=WP_041918207.1","transl_table=11","Significant",4.547482663
"168",2.268215581,"cds526",303.4135153,1.181557767,0.424108745,2.785978312,0.005336644,0.032970523,"ID=cds526","Parent=gene540","Dbxref=Genbank:WP_014064429.1","Name=WP_014064429.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064429.1","product=sigma-E factor regulatory protein RseB","protein_id=WP_014064429.1","transl_table=11","Significant",2.268215581
"169",1.501527801,"cds528",875.8440422,0.586431187,0.17740794,3.305552093,0.000947895,0.007994964,"ID=cds528","Parent=gene542","Dbxref=Genbank:WP_014064431.1","Name=WP_014064431.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005760824.1","product=RNA polymerase sigma factor RpoE","protein_id=WP_014064431.1","transl_table=11","Significant",1.501527801
"170",1.987418807,"cds537",93.67943112,0.990895923,0.290168161,3.414902313,0.000638049,0.005895543,"ID=cds537","Parent=gene551","Dbxref=Genbank:WP_014064440.1","Name=WP_014064440.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064440.1","product=DNA polymerase III subunit delta'","protein_id=WP_014064440.1","transl_table=11","Significant",1.987418807
"171",2.024041789,"cds538",60.61581082,1.017239077,0.355019965,2.865301047,0.00416613,0.027767042,"ID=cds538","Parent=gene552","Dbxref=Genbank:WP_014064441.1","Name=WP_014064441.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005567733.1","product=dTMP kinase","protein_id=WP_014064441.1","transl_table=11","Significant",2.024041789
"172",1.707057531,"cds540",438.7543158,0.771511681,0.175624514,4.392961218,1.12e-05,0.000189592,"ID=cds540","Parent=gene554","Dbxref=Genbank:WP_014064443.1","Name=WP_014064443.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064443.1","product=peptidyl-prolyl cis-trans isomerase","protein_id=WP_014064443.1","transl_table=11","Significant",1.707057531
"173",2.278464614,"cds547",117.8236305,1.188061965,0.275700053,4.309255475,1.64e-05,0.000260382,"ID=cds547","Parent=gene561","Dbxref=Genbank:WP_014064448.1","Name=WP_014064448.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005699146.1","product=molybdenum cofactor guanylyltransferase MobA","protein_id=WP_014064448.1","transl_table=11","Significant",2.278464614
"174",1.73803072,"cds549",272.6194426,0.797453582,0.21135259,3.77309586,0.000161234,0.001863966,"ID=cds549","Parent=gene563","Dbxref=Genbank:WP_014064449.1","Name=WP_014064449.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439006.1","product=thiol:disulfide interchange protein","protein_id=WP_014064449.1","transl_table=11","Significant",1.73803072
"175",2.369467878,"cds55",44.60271957,1.244563103,0.403947453,3.081002479,0.002063049,0.015432418,"ID=cds55","Parent=gene55","Dbxref=Genbank:WP_005539760.1","Name=WP_005539760.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_011508608.1","product=50S ribosomal protein L34","protein_id=WP_005539760.1","transl_table=11","Significant",2.369467878
"176",1.492496194,"cds550",438.602908,0.577727252,0.196449472,2.940843999,0.003273193,0.022807731,"ID=cds550","Parent=gene564","Dbxref=Genbank:WP_032804166.1","Name=WP_032804166.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439007.1","product=DUF413 domain-containing protein","protein_id=WP_032804166.1","transl_table=11","Significant",1.492496194
"177",3.077334859,"cds551",78.08434235,1.621681439,0.323700998,5.009812914,5.45e-07,1.36e-05,"ID=cds551","Parent=gene565","Dbxref=Genbank:WP_014064450.1","Name=WP_014064450.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439008.1","product=tRNA (uridine(54)-C5)-methyltransferase TrmA","protein_id=WP_014064450.1","transl_table=11","Significant",3.077334859
"178",5.102981301,"cds552",36.99895273,2.351340355,0.508415519,4.624839859,3.75e-06,7.73e-05,"ID=cds552","Parent=gene566","Dbxref=Genbank:WP_014064451.1","Name=WP_014064451.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439009.1","product=DNA polymerase I","protein_id=WP_014064451.1","transl_table=11","Significant",5.102981301
"179",0.498989316,"cds568",224.4778421,-1.00291917,0.225352769,-4.450440859,8.57e-06,0.000155678,"ID=cds568","Parent=gene582","Dbxref=Genbank:WP_005699104.1","Name=WP_005699104.1","Note=part of catalytic core of ATP synthase%3B alpha(3)beta(3)gamma(1)delta(1)epsilon(1)%3B involved in producing ATP from ADP in the presence of the proton motive force across the membrane","gbkey=CDS","gene=atpC","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438638.1","product=F0F1 ATP synthase subunit epsilon","Significant",2.00405092440897
"180",0.599217577,"cds569",523.4742327,-0.738848152,0.179468746,-4.116862516,3.84e-05,0.000523906,"ID=cds569","Parent=gene583","Dbxref=Genbank:WP_014064465.1","Name=WP_014064465.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438639.1","product=F0F1 ATP synthase subunit beta","protein_id=WP_014064465.1","transl_table=11","Significant",1.6688429017829
"181",0.662247699,"cds570",232.5754473,-0.594557169,0.223820967,-2.656396213,0.007898076,0.04497188,"ID=cds570","Parent=gene584","Dbxref=Genbank:WP_014064466.1","Name=WP_014064466.1","Note=Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is a regulatory subunit","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438640.1","product=F0F1 ATP synthase subunit gamma","protein_id=WP_014064466.1","Significant",1.510009021564
"182",0.620208974,"cds571",498.6665364,-0.689173694,0.188061225,-3.664624075,0.000247702,0.002779364,"ID=cds571","Parent=gene585","Dbxref=Genbank:WP_014064467.1","Name=WP_014064467.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_001176751.1","product=F0F1 ATP synthase subunit alpha","protein_id=WP_014064467.1","transl_table=11","Significant",1.61235977214351
"183",0.666669547,"cds572",283.3977041,-0.584956267,0.205921349,-2.84067811,0.004501773,0.02910892,"ID=cds572","Parent=gene586","Dbxref=Genbank:WP_014064468.1","Name=WP_014064468.1","Note=Produces ATP from ADP in the presence of a proton gradient across the membrane%3B the delta subunit is part of the catalytic core of the ATP synthase complex","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438642.1","product=F0F1 ATP synthase subunit delta","protein_id=WP_014064468.1","Significant",1.499993519278
"184",0.627713312,"cds573",179.942777,-0.67182229,0.237014787,-2.834516348,0.004589511,0.029426864,"ID=cds573","Parent=gene587","Dbxref=Genbank:WP_005699161.1","Name=WP_005699161.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438643.1","product=F0F1 ATP synthase subunit B","protein_id=WP_005699161.1","transl_table=11","Significant",1.59308394593996
"185",1.906234594,"cds594",423.9388489,0.930725678,0.181516331,5.127503799,2.94e-07,8.15e-06,"ID=cds594","Parent=gene608","Dbxref=Genbank:WP_014064489.1","Name=WP_014064489.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005577414.1","product=tyrosine phenol-lyase","protein_id=WP_014064489.1","transl_table=11","Significant",1.906234594
"186",2.800260175,"cds603",92.0738282,1.485560876,0.334372062,4.442837911,8.88e-06,0.00015873,"ID=cds603","Parent=gene617","Dbxref=Genbank:WP_014064498.1","Name=WP_014064498.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005699290.1","product=DedA family protein","protein_id=WP_014064498.1","transl_table=11","Significant",2.800260175
"187",3.592382152,"cds604",37.9047011,1.84494083,0.465556358,3.96287323,7.41e-05,0.00091874,"ID=cds604","Parent=gene618","Dbxref=Genbank:WP_014064499.1","Name=WP_014064499.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005694997.1","product=beta-phosphoglucomutase family hydrolase","protein_id=WP_014064499.1","transl_table=11","Significant",3.592382152
"188",1.955347368,"cds606",124.5454194,0.967424926,0.272214458,3.553907215,0.000379553,0.003994469,"ID=cds606","Parent=gene620","Dbxref=Genbank:WP_014064500.1","Name=WP_014064500.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005694999.1","product=exopolyphosphatase","protein_id=WP_014064500.1","transl_table=11","Significant",1.955347368
"189",0.576531003,"cds613",97.69986661,-0.794529905,0.293749639,-2.704785978,0.006834841,0.03981563,"ID=cds613","Parent=gene627","Dbxref=Genbank:WP_014064507.1","Name=WP_014064507.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_007242474.1","product=DUF853 domain-containing protein","protein_id=WP_014064507.1","transl_table=11","Significant",1.73451209873617
"190",0.67002387,"cds614",221.6437953,-0.577715602,0.211577665,-2.730513174,0.006323581,0.037547797,"ID=cds614","Parent=gene628","Dbxref=Genbank:WP_014064508.1","Name=WP_014064508.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438448.2","product=uridine phosphorylase","protein_id=WP_014064508.1","transl_table=11","Significant",1.49248414090083
"191",0.683600487,"cds620",550.034083,-0.54877467,0.163959595,-3.34701162,0.000816878,0.007205524,"ID=cds620","Parent=gene634","Dbxref=Genbank:WP_014064513.1","Name=WP_014064513.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438904.1","product=L-asparaginase 2","protein_id=WP_014064513.1","transl_table=11","Significant",1.4628427261492
"192",0.602752279,"cds621",597.2975194,-0.730362894,0.165644817,-4.409210663,1.04e-05,0.000177887,"ID=cds621","Parent=gene635","Dbxref=Genbank:WP_005695017.1","Name=WP_005695017.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005695017.1","product=anaerobic C4-dicarboxylate transporter","protein_id=WP_005695017.1","transl_table=11","Significant",1.65905635671599
"193",3.126564772,"cds623",34.24064748,1.644578405,0.471761166,3.486040234,0.000490227,0.004734727,"ID=cds623","Parent=gene637","Dbxref=Genbank:WP_014064515.1","Name=WP_014064515.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064515.1","product=YfcC family protein","protein_id=WP_014064515.1","transl_table=11","Significant",3.126564772
"194",2.493300034,"cds632",37.28802483,1.318056502,0.442507238,2.978610041,0.00289559,0.020551958,"ID=cds632","Parent=gene646","Dbxref=Genbank:WP_014064523.1","Name=WP_014064523.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_006717222.1","product=TonB-dependent siderophore receptor","protein_id=WP_014064523.1","transl_table=11","Significant",2.493300034
"195",0.424363216,"cds635",1852.797468,-1.236628485,0.14784782,-8.364198299,6.05e-17,1.15e-14,"ID=cds635","Parent=gene649","Dbxref=Genbank:WP_014064526.1","Name=WP_014064526.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_016533992.1","product=endopeptidase La","protein_id=WP_014064526.1","transl_table=11","Significant",2.35647191438006
"196",0.667348688,"cds642",251.5601639,-0.583487331,0.200158868,-2.915121054,0.003555506,0.0244401,"ID=cds642","Parent=gene656","Dbxref=Genbank:WP_014064533.1","Name=WP_014064533.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005695037.1","product=Ni/Fe-hydrogenase cytochrome b subunit","protein_id=WP_014064533.1","transl_table=11","Significant",1.4984670202873
"197",0.71591086,"cds651",3356.919652,-0.48214813,0.139396605,-3.458822629,0.000542542,0.005142355,"ID=cds651","Parent=gene669","Dbxref=Genbank:WP_005635637.1","Name=WP_005635637.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_011199348.1","product=elongation factor Tu","protein_id=WP_005635637.1","transl_table=11","Significant",1.39682194512317
"198",0.683165342,"cds667",759.9459677,-0.549693308,0.160858719,-3.417242851,0.000632588,0.005886156,"ID=cds667","Parent=gene689","Dbxref=Genbank:WP_014064557.1","Name=WP_014064557.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438853.1","product=5'-nucleotidase%2C lipoprotein e(P4) family","protein_id=WP_014064557.1","transl_table=11","Significant",1.46377448989501
"199",0.448726134,"cds670",2448.955082,-1.156092885,0.147004037,-7.86436147,3.71e-15,5.66e-13,"ID=cds670","Parent=gene692","Dbxref=Genbank:WP_014064560.1","Name=WP_014064560.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438729.1","product=glutathione amide-dependent peroxidase","protein_id=WP_014064560.1","transl_table=11","Significant",2.2285307768591
"200",0.645423329,"cds679",898.373656,-0.63168237,0.150942352,-4.184924665,2.85e-05,0.000414579,"ID=cds679","Parent=gene701","Dbxref=Genbank:WP_001181005.1","Name=WP_001181005.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014268624.1","product=30S ribosomal protein S10","protein_id=WP_001181005.1","transl_table=11","Significant",1.54937070767084
"201",0.589298726,"cds680",1404.056577,-0.762928947,0.152418921,-5.00547401,5.57e-07,1.37e-05,"ID=cds680","Parent=gene702","Dbxref=Genbank:WP_005632753.1","Name=WP_005632753.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_000579825.1","product=50S ribosomal protein L3","protein_id=WP_005632753.1","transl_table=11","Significant",1.69693222788335
"202",0.541384954,"cds681",1480.605551,-0.885273302,0.158845751,-5.573163252,2.5e-08,8.48e-07,"ID=cds681","Parent=gene703","Dbxref=Genbank:WP_005695085.1","Name=WP_005695085.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_010304939.1","product=50S ribosomal protein L4","protein_id=WP_005695085.1","transl_table=11","Significant",1.84711450255782
"203",0.572360699,"cds682",391.6212095,-0.805003482,0.181348615,-4.438983336,9.04e-06,0.00015873,"ID=cds682","Parent=gene704","Dbxref=Genbank:WP_005632756.1","Name=WP_005632756.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438938.1","product=50S ribosomal protein L23","protein_id=WP_005632756.1","transl_table=11","Significant",1.74715000828525
"204",0.539353178,"cds683",1440.995476,-0.890697809,0.160442574,-5.551505369,2.83e-08,9.4e-07,"ID=cds683","Parent=gene705","Dbxref=Genbank:WP_014064570.1","Name=WP_014064570.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_017805226.1","product=50S ribosomal protein L2","protein_id=WP_014064570.1","transl_table=11","Significant",1.85407269445996
"205",0.529953095,"cds684",591.3646091,-0.91606342,0.160139557,-5.720406869,1.06e-08,4.27e-07,"ID=cds684","Parent=gene706","Dbxref=Genbank:WP_005539416.1","Name=WP_005539416.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_011148791.1","product=30S ribosomal protein S19","protein_id=WP_005539416.1","transl_table=11","Significant",1.8869594487414
"206",0.532138301,"cds685",394.3836302,-0.910126849,0.180521283,-5.04165953,4.62e-07,1.17e-05,"ID=cds685","Parent=gene707","Dbxref=Genbank:WP_005625897.1","Name=WP_005625897.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_000447526.1","product=50S ribosomal protein L22","protein_id=WP_005625897.1","transl_table=11","Significant",1.87921072044765
"207",0.52129593,"cds686",1480.610709,-0.939825499,0.153092235,-6.138949511,8.31e-10,4.23e-08,"ID=cds686","Parent=gene708","Dbxref=Genbank:WP_005640982.1","Name=WP_005640982.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_000529946.1","product=30S ribosomal protein S3","protein_id=WP_005640982.1","transl_table=11","Significant",1.91829619694134
